hostname,Condor_Version,Condor_Build_ID,cpu_frequency,cpu_model,CpuCacheSize,DetectedCpus,DetectedMemory,Disk,eth_link_speed,glibc_version,has_afs,has_avx,has_scratch365,has_singularity,has_sse4_1,has_sse4_2,has_ssse3,has_vast,HasFileTransfer,HasJICLocalConfig,HasJobDeferral,HasMPI,HasTDP,HasTransferInputRemaps,HasVM,JavaMFlops,JobPreemptions,JobRankPreemptions,KFlops,Mips,OpSysLongName,has_avx2
d8civy146.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,128357,456024674,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.976685,0,0,1698188,25302,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy051.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,440677332,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1741.541992,0,0,1678979,25147,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy053.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,459182560,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1744.651245,1,0,1667246,25087,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc162.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,877028320,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3140.913086,0,0,5410273,39078,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-011.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,128262,908832220,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1902.764526,1,0,1752434,28376,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-013.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,128262,906646035,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1906.336792,0,0,1726153,25232,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy115.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,452528724,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1729.255981,1,0,1686885,25120,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas060.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,946701504,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.024536,0,0,1704200,26290,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d64cepyc004.crc.nd.edu,8.8.14,550418,unknown,,512,128,515020,179106848,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2507.530762,0,0,4587924,24986,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc25.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876798464,10000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1133.640503,0,0,1904636,16626,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas069.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,950183616,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1880.009888,0,0,1725446,26053,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy089.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,443872390,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.044922,1,0,1666514,25059,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy036.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,443990280,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.05127,1,0,1672580,25141,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy049.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,449482936,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1729.467651,1,0,1669101,24969,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-v100-009.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,427028284,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1966.255249,0,0,1818136,30591,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a100-004.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) Platinum 8358 CPU,49152,64,256852,404017860,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2275.450195,0,0,1851358,29346,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy070.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,451766508,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1727.780762,0,0,1698891,25299,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas090.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,111555,928535840,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1878.015747,0,0,1716563,26090,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas235.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1350311004,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1856.509644,0,0,1741397,26339,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a10-010.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1784306444,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2362.750732,0,0,1896151,30219,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-010.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,913340500,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1774.234375,0,0,1662547,23711,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas030.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,944097364,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.332397,0,0,1709110,26327,Red Hat Enterprise Linux release 8.9 (Ootpa),true
cclws27.cse.nd.edu,8.8.14,550418,unknown,,30720,24,31591,93255696,1000Mb/s,glibc-2.28-225.el8.x86_64,true,true,false,,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,3892.94873,0,0,2508531,49237,Red Hat Enterprise Linux release 8.8 (Ootpa),true
d12chas027.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,951519424,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1880.439209,0,0,1705280,25743,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas223.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1364958128,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1879.569946,0,0,1730944,29275,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc076.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,907957412,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3102.615234,0,0,5425555,30720,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc112.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,877823708,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3109.841797,0,0,5454329,30657,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc02.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1845557120,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1135.893188,0,0,1623955,17185,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas344.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1355074868,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1870.418091,0,0,1748034,26292,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas318.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1361169068,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1831.946777,0,0,1707373,26091,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-2080ti-007.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4116 CPU,16896,48,94770,176937360,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1533.261841,0,0,1722212,24998,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy071.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,463509580,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1736.232178,0,0,1676518,25126,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas038.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,951594116,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.024414,0,0,1744915,26212,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc069.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,416032672,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2525.910645,0,0,4463247,24229,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy100.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,443109969,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.197754,0,0,1686630,25119,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas024.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,30720,24,63427,948937756,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1684.205322,0,0,1505395,23118,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc20.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876818396,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1132.831543,0,0,1434381,17826,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas075.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,945931316,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.259888,0,0,1718769,26136,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-007.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,417262528,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1967.916382,0,0,1819221,30839,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas047.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,929908216,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1849.057861,0,0,1747732,26123,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas041.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,945455476,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1892.175903,0,0,1739038,29200,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy125.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,438350844,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1737.210938,1,0,1678021,25238,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy023.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,444135444,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1742.090576,1,0,1660178,25157,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc052.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,413872292,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2456.76709,0,0,4417186,24381,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc092.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,890830332,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3182.433105,0,0,5449174,30554,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc087.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,891930276,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3141.376465,0,0,5468162,29823,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy130.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,446647126,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.334717,1,0,1661535,25105,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc153.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,884045588,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3097.575684,0,0,5471945,30496,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a10-001.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256861,400123140,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2351.17627,0,0,1906757,30696,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy085.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,441087246,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1739.375977,0,0,1655689,25071,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy063.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,454738500,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.821289,0,0,1677358,25121,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-p100-008.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,913569152,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1794.800415,0,0,1669595,22011,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-002.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,912951940,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1795.43811,0,0,1661802,21971,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas068.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,940964856,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1870.735229,0,0,1714171,26602,Red Hat Enterprise Linux release 8.9 (Ootpa),true
ta-titanv-001.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95775,922749404,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1531.560181,0,0,1781498,24892,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas056.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,939573304,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1864.579346,0,0,1720749,26292,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas127.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1338005752,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1876.484863,0,0,1734604,29272,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy045.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,442615014,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1735.393188,8,0,1707426,18156,Red Hat Enterprise Linux release 8.9 (Ootpa),
d64cepyc001.crc.nd.edu,8.8.14,550418,unknown,,512,128,515269,877544148,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2444.444824,0,0,4474480,24452,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy041.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,449049228,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.963257,0,0,1679345,24914,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy149.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,460688084,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1739.779297,0,0,1667652,18011,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy022.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,451905408,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1733.553589,2,0,1675289,25105,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-rtx6k-019.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192570,427453100,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1893.750732,0,0,1845798,30796,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-011.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,929620128,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1777.857788,0,0,1649944,23558,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-017.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95775,911068720,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1551.384277,0,0,1659532,24639,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc23.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1875473304,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1157.226196,0,0,1353830,18873,Red Hat Enterprise Linux Server release 7.9 (Maipo),
disc15.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1876949040,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1141.73291,0,0,1807052,17607,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d8civy118.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,459496604,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.645264,1,0,1671267,18087,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-xp-006.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,910918680,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1797.063354,0,0,1687180,23681,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas034.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,952104080,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.183105,0,0,1754071,26196,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy001.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,436038476,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1738.101929,3,0,1663423,25185,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy021.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,456751588,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1723.625732,2,0,1678575,25201,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy028.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,446533959,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1740.603271,1,0,1671004,24957,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas316.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1359985640,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1865.102051,0,0,1750114,26379,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc26.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1910963432,10000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1138.049316,0,0,1636935,14887,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d32cepyc155.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,872433756,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3120.284668,0,0,5449358,30601,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc113.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,876994700,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3097.25415,1,0,5458233,30574,Red Hat Enterprise Linux release 8.9 (Ootpa),true
